研报名称,机构名称,发布时间,行业,研报地址
电新&公用行业周报：工信部修订光伏行业制造规范，新建硅料项目标准趋严,华龙证券,2024-11-26 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=SxM66WOMn6gRtsq4U6/pBd4O/NwECYoq4FIpJKUeY2Q=
电力设备新能源2025年度投资策略：电网智能化升级，新能源龙头引领创新发展,国信证券,2024-11-26 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=SxM66WOMn6gRtsq4U6/pBW8RFyFrDHG+FBdTpoziNBI=
公用事业及环保产业行业研究：电源侧投资开花结果，与成长风格共振,国金证券,2024-11-26 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=SxM66WOMn6gRtsq4U6/pBUc22vmQz2I4EpeYM43xChQ=
公用事业及环保产业行业研究：2025电煤长协签约要求呈现“量从宽、质从严”趋势,国金证券,2024-11-24 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=hJJHsAg0fMQ0ncVMrvdaiNNGjyk8oZZa7P5qyaC3BOU=
电网设备2025年策略：把握出海、特高压、配用电三条主线,国金证券,2024-11-24 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=hJJHsAg0fMQ0ncVMrvdaiCteSlYbfeAeAistQn6wp6w=
电新周报：六氟磷酸锂价格回升，工信部规范光伏新规出炉,信达证券,2024-11-24 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=hJJHsAg0fMQ0ncVMrvdaiCmPf1NHcHFxLSQMeRvjhhY=
公用事业行业2025年上半年投资策略：能源转型持续推进，细分领域值得关注,东莞证券,2024-11-22 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=qUYvPoEbtEjDd18HnHk4pa9Ck4wxYkhSS8M3As3wWmU=
2024年企业可持续发展行业研究报告：ESG引领企业迈向可持续发展（摘要版）,头豹研究院,2024-11-19 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=WO/AxfYv9AswuivvEq1lcvgYGQbDGBMwxox5sZUlghM=
电新&公用行业周报：光伏出口退税率下调4%，福建启动2.4GW海风竞配,华龙证券,2024-11-19 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=WO/AxfYv9AswuivvEq1lchUIux4WXiKVpUFjGAoCY/M=
公用事业及环保产业行业研究：第四批新能源大基地审批启动，9、10月煤电核准提速,国金证券,2024-11-18 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=8MWEAQmK8xDjW/d/r2CvcESvMEKmet/mLxCzTgnx3Bo=
传统能源行业周报：美媒：特朗普已准备再次退出《巴黎协定》,川财证券,2024-11-13 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=P9tuE+Ro9mA3tcYOz6DZh74ZGIxXyP22i/Zs0L9Cfo8=
电网行业24Q3总结：攻守兼备，海内外电网投资增势持续,五矿证券,2024-11-12 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=65NGRjlFk/VrNIVfpa34wWKNy66OZCZAoFfkGCSaBDk=
公用事业及环保产业行业研究：11月上旬煤价承压，预计中旬供暖季开启后止跌企稳,国金证券,2024-11-12 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=65NGRjlFk/VrNIVfpa34wbwVZAo0genlWZPAkp3Aplk=
电新&公用行业周报：隆基BC产能建设加速，《能源法》表决通过,华龙证券,2024-11-12 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=65NGRjlFk/VrNIVfpa34wT6DeCYxW/egy1tcEGl+xfE=
电力设备行业跟踪周报：新能源车和锂电需求持续超预期、光伏静待供给侧改革深化,东吴证券,2024-11-11 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=adU9hIyDTbg4Hg2wd0swZtaaXfjUz6x1YxlCmCL46Qg=
电力设备及新能源行业双周报：《中华人民共和国能源法》正式出台,东莞证券,2024-11-10 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=IrS7fs5+5l4u8P6Jbeo6TOGGC6x9wmzD2zcBUmrBnOE=
公用事业行业双周报：我国通过《中华人民共和国能源法》,东莞证券,2024-11-10 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=IrS7fs5+5l4u8P6Jbeo6TBb/phx7XP+0O8BTXDD9YO4=
公用事业：机构投资者观点调研第二期-宽幅震荡后投资者如何看待后市行情,华源证券,2024-11-07 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=6rwsOE2eYRR6gEWSG98QvUPB4wRzp4BbQWOadtkqlMg=
电力行业2024年三季报业绩总结：水电强势，火核稳健，绿电改善,民生证券,2024-11-06 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=x1N5lVQowEGXqn7vWJ5D/KXUToHPzYeyyfl1BpZhJRU=
公用事业2024年第44周周报：大能源行业三季报业绩回顾,华源证券,2024-11-05 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=G6wVhOcMPOQMR6XBMdnN7unnAfkx0YKI5sRGnvbVv5M=
公用事业及环保产业行业研究：1-3Q24风、光装机累计同比分别增长19.8%、48.3%,国金证券,2024-11-03 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=eO0LDdDmu3JAeEEkz6m4cZ2ryxjDJNmx6ekSUKLUWdc=
电力行业9月月报：省间电力现货市场转正，水火发电出力此消彼长,信达证券,2024-11-01 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=419nDJceTpSesmdcPumM5CqfkV1n1HlU1l8qqYKwg+4=
公用事业及环保产业行业研究：欧洲如何发挥需求权力与俄争夺天然气定价权？,国金证券,2024-10-29 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=uu9JPWWGabf0EZv7aS6GcPigmq9UDkRqH5GZWwcWaVo=
公用事业及环保产业行业研究：8月用电：高温背景下，居民负荷支撑用电,国金证券,2024-10-29 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=uu9JPWWGabf0EZv7aS6GcLpO1RDOmuJZ/GZpOcDXgzg=
公用事业行业深度报告：五大电力集团资产梳理之国家能源集团-能源航母央企典范 高度重视资产整合,华源证券,2024-10-25 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=WAkuK/k2CrJo9hevI1ZbS913VjoZbNzIupaS8xOzUIg=
公用事业及环保产业行业研究：今夏煤价回溯：先涨后跌、回调企稳,国金证券,2024-10-23 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Ke8QdZDvfl3gLG63GW1MqfLw7RY3b3BKj3V4bwulASs=
公用事业2024年第42周周报：发电行业碳配额方案落地 9月火电风电出力高增,华源证券,2024-10-22 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=dhYiM71CagbyPBxrHZmyESkjzz4pnbppsTTYczC5exw=
公用事业2024年第41周周报：煤电绿电三季报预计回落 水电整体改善但有分化,华源证券,2024-10-14 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=p9sLAT01v17d99p2NO23e4acTaaLCX1DMUb+IazSxe8=
电力设备新能源2024年10月投资策略：电网投资迎接新周期，全球储能装机有望迎来爆发,国信证券,2024-10-14 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=6Gqr9vWUmTOddfuSo0FE7d3h9dc/0UdTiX2FIAkCtqE=
电力设备及新能源行业周报：今年前八月国内电网工程投资完成额同比+23.1%,东莞证券,2024-10-14 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=6Gqr9vWUmTOddfuSo0FE7aMkyuPI8uOv4zyF/33A49k=
电力设备及新能源周报：9月比亚迪销量领跑，电网投资同增23%,民生证券,2024-10-13 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=p9sLAT01v17d99p2NO23ezYF0iSQOWE6NFvPlwseYPE=
公用环保2024年10月投资策略：国家电投打造水电、核电上市平台，全球核电发展继续加速,国信证券,2024-10-09 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=TdDZYPN+qUEpGpjBBn/sNHaMtUsR0wxrIiz1bS+c8Yo=
公用事业2024年第40周周报：国家电投开启资产整合 欧洲电池法案再起争议,华源证券,2024-10-09 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=TdDZYPN+qUEpGpjBBn/sNJ++d2fM352fxhRouQFkKJ0=
公用事业行业研究：从火电项目核准与开工数据看重点省份未来3年电力供需,国金证券,2024-10-09 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=TdDZYPN+qUEpGpjBBn/sNGISSt5xubrptca3tbJbjrU=
公用事业经营洞察：水火相济，稳固盈利,国新证券股份,2024-09-27 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=dkfRp8lhWoJIUEfv6gFhJEMvY7TLKAWnaW3SvV2qqSA=
基础设施投融资行业：国家级园区平台转型走向何处：案例及启示,中诚信国际,2024-09-26 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Zi422xVRVyXj/O8sw+0gfMA6d7AWQdliAcqZRF89mEA=
公用环保202409第4期：1-8月全社会用电量同比+7.9%，国内开启SAF应用试点,国信证券,2024-09-23 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=U9vfgz0Qo7DUwj6NopAi/YSN9Rmjrg+YOfsqj9CuDyU=
公用事业2024年第38周周报：发改委展望碳中和工作重点8月城乡居民用电量创新高,华源证券,2024-09-22 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=hx+vIgDu/dc3PvwNgOKvVHQf3h0rUenscqFtFDrgNfA=
公用事业行业双周报：8月份全社会用电量同比增长8.9%,东莞证券,2024-09-22 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=hx+vIgDu/dc3PvwNgOKvVBdmHL4kNiM8I5sPJGv424g=
电网行业24H1总结：电网景气度持续，把握特高压及智能化潜在变化,五矿证券,2024-09-20 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=8Y39051AAAu+eoDfZH1luO6RiK+dCLQAQvwozjm5TdA=
公用事业2024年第37周周报：8月用电需求韧性仍强 能源法二审稿征求意见,华源证券,2024-09-19 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=a+cmUidOByIyuoDpB2j/wcXRv3T4+K2H5QmuujOHcvw=
基础设施投融资行业：以河北省为例探究城投产业转型及产业导入-非重点省份城投产业化转型启示：如何实现优势产业导入,中诚信国际,2024-09-18 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=W5As/G+krTft6ic8t6tc8Wwasege3jcKdi86jpXPRQM=
公用环保202409第3期：《能源法（草案二次审议稿）》公布，全国碳市场扩容推进,国信证券,2024-09-18 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=W5As/G+krTft6ic8t6tc8cMc3dT84m+ESYqlhj7/ras=
新型电力系统专题之配电网框架：新要素、新模式重塑底层逻辑，配电网投资有望迎来新周期,国信证券,2024-09-13 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=FlDFA2EaZWXM28wnsbpCbrsLjuDvNKNefr+bk+7weLE=
2024年中国变压器行业概览：AI数据中心建设如火如荼，电网投资拉动变压器需求,头豹研究院,2024-09-13 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=FlDFA2EaZWXM28wnsbpCbh3ZchJLdHMT4qOvoLSWrRQ=
企业竞争图谱：2024年液冷储能温控 头豹词条报告系列,头豹研究院,2024-09-12 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=MR4ijQlGu5O8Zsw8VxqYTapeEINpY6dTQDOgzdFn7IM=
电新&公用行业周报：硅片电池博弈涨价，能源局印发绿证交易规则,华龙证券,2024-09-10 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=4f8hC56njcUfe8PzhIl+JTg6CLsLSwGyQYkF8MUYu/s=
公用事业2024年第36周周报：电力公用以及电力设备行业2024年中报回顾,华源证券,2024-09-10 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=4f8hC56njcUfe8PzhIl+JWlx7Z8gZC/hLFJneYbM5Iw=
电新周报：国家能源局核发绿证，小鹏汇天订单超千台,信达证券,2024-09-07 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=EqL64yDEWowTbybJ9KKQ78GBUqQMCQgTx7BRNjygUFs=
公用事业行业“一期一观”：核电蓄能，成长和确定性兼备,上海证券,2024-09-06 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=joh+QE+pffFO6Rdp8gb5F+cnofxISKZ13txnkrvTt8M=
公用事业行业2024年上半年业绩综述：2024Q2经营利润及盈利能力均有所提升,东莞证券,2024-09-06 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=joh+QE+pffFO6Rdp8gb5F5xcV41AvaP0HdtS0Bz4anA=
电力设备及新能源行业2024年上半年业绩综述：行业整体业绩承压，聚焦细分高景气领域,东莞证券,2024-09-06 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=joh+QE+pffFO6Rdp8gb5FyIGjZiBJJJbDhxWivgC3yA=
美国大储深度报告-需求篇：现实与预期共振向上，多维度支撑增长,华安证券,2024-09-05 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=vcP2oh7LNSpJh1x08kDTYkQq85ksdVC+f4GfATE9xAU=
公用事业2024年第35周周报：中长期绿电交易基本规则发布 成都再次限电,华源证券,2024-09-03 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=6oX+tJA3ETppVEGHGUGBCEqM/s57S1uvrmTQgJ5D/28=
工控&电网24H1总结：电网景气度即将加速兑现，工控拐点仍需观察,东吴证券,2024-09-03 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=6oX+tJA3ETppVEGHGUGBCB+pz9Tb+rrxjVQdLvOsOZ8=
公用事业行业深度报告：万家中证全指公用事业ETF投资价值分析,东吴证券,2024-08-27 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=LfDOFTGtulZsjYd5WzUOUO+WuJOcrdxkTz0oNjcHeVQ=
公用事业行业跟踪周报：核电核准提速&四代核电推进，2024M1-7全社会用电量同增7.7%,东吴证券,2024-08-26 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=HqVKLTox5y/k3ddRtYzXz3CWVXdWXvhfrP3mozKamHk=
储能行业2024年中期投资策略：中美欧+新兴市场共振向上，看好短期弹性和长期空间,太平洋,2024-08-25 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=oDdRCghrhZO8/P/6EEOaTdyTMkQKQGP6iZ7+qo9kIuo=
锂电产业链双周评（8月第2期）：固态电池产业化稳步推进，二季度锂电企业出货环比增长明显,国信证券,2024-08-25 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=oDdRCghrhZO8/P/6EEOaTbeyOSko6cDVVUJPmsM69AA=
公用事业2024年第34周周报：中长期绿电交易基本规则发布 成都再次限电,华源证券,2024-08-25 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=oDdRCghrhZO8/P/6EEOaTdJ3sM1TvRE8dFnEFCOh30w=
电新周报：世界机器人大会召开，27款人形机器人亮相,信达证券,2024-08-24 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=kR3tpjUYqQujlaKyMpafJNfdpuxivNtfNMwWgdRBrBY=
电力及公用事业行业深度报告：多维度解析用电量增长,山西证券,2024-08-21 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Z2GJ+yf3zOC87XS0lHUHeLdnn/vPXgzBBRIwhPByaKA=
公用事业行业点评报告：核电核准提速+四代核电推进，彰显核电长期成长性,东吴证券,2024-08-21 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Z2GJ+yf3zOC87XS0lHUHeJP5TSf8Kk6y9KvWS03LUt4=
新能源产业趋势跟踪（24年8月上）：国内新能源零售渗透率首次突破50%，海外需求停滞,五矿证券,2024-08-20 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Rg++idEz1ZnisZ/BAtsHJACfQF4Fb94IonjFr2vvDQA=
公用事业及环保产业行业研究：从供需两侧浅析日本和美国的能源转型,国金证券,2024-08-19 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=DPU0FQbiFwFXuDZWH4ZcRFm7lJ4g40z0i3+nOXKua7s=
公用事业2024年第33周周报：宁夏推动消纳责任分解 云南水电纳入调峰服务,华源证券,2024-08-18 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=csZqz9nEzP/tORAvTo6o4bHwzYC8HKA5cc06bjAwUyU=
公用环保202408第3期：配电网高质量发展推进，促进分布式新能源发展,国信证券,2024-08-18 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=csZqz9nEzP/tORAvTo6o4fS+Eq+n+SK02kMLpoiLb0U=
电力及公用事业行业周报（24WK33）：加速绿色转型，安徽试点新能源电力中长期交易,民生证券,2024-08-18 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=csZqz9nEzP/tORAvTo6o4bdzysIXvZg0TBKyRL1REI8=
公用事业2024年第32周周报：险资入市看好电企价值 三部委发文构建新型电力系统,华源证券,2024-08-13 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=9HyziAhrq/Fh4RrMTrhuwtk0wwVnsAG9C94vAIjEHfs=
电新&公用行业周报：硅料价格触底反弹，三部门发文推动新型电力系统建设,华龙证券,2024-08-12 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=9HyziAhrq/Fh4RrMTrhuwtW8O01CxohG5qJ9HciOuSQ=
公用事业行业点评报告：加快构建新型电力系统，部署2024-2027年9大专项行动,东吴证券,2024-08-08 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Cp0ZxiHNrICjn08OPrHIUPT7vNt7F4WLZeiX2EzkUsQ=
公用事业2024年第31周周报：碳排放双控与可再生能源消纳责任文件密集出台,华源证券,2024-08-04 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=pKvdrr8YCBYiacUQp0A3kTEfQwyd+Cr7W0dijNF7qIs=
公用事业及环保产业行业研究：电力现货市场为何重要？,国金证券,2024-08-01 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=79qu86U82z+a638+/+z/JG1J2zx/swiT+D0jAMDknS0=
公用事业及环保产业行业研究：5月煤价止跌回弹但后劲不足，9月起煤价或开始上行,国金证券,2024-08-01 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=79qu86U82z+a638+/+z/JAJMUXIcHtFHsa7GIsWNKNg=
天然气行业专题报告：多因素促需求增长，气价联动有序推进,东莞证券,2024-07-30 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Y/Twzn9NyNdJbj2Y8fXWO68gkD9BFta75uSiiCgSmeY=
电气设备：国网电网投资规划创新高，关注特高压与配网智能化,华金证券,2024-07-29 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=MkiGm/Sk4W0hkyhJmoZuVr03/2Byb68oGWE8Wf3T2PE=
电力设备与新能源行业研究：光储底部再明确，电网投资提速确认，新兴市场主线向风电扩散,国金证券,2024-07-29 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=MkiGm/Sk4W0hkyhJmoZuVlbOcDX3DiQh8Ph0enloFj8=
公用事业及环保产业行业研究：上半年，风、光装机累计同比分别增长19.9%、51.6%,国金证券,2024-07-29 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=MkiGm/Sk4W0hkyhJmoZuVoMt+y7sKhoObYFtFuGI5d4=
公用事业2024年第30周周报：多个绿电利好出台 国网投资大幅提升,华源证券,2024-07-28 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=sJuiXruGEvBimWLN5/gLsb8qegN2ZALpOVdcW3a6L44=
电力设备及新能源行业双周报：6月全国电网工程投资完成额环比增长76.6%,东莞证券,2024-07-28 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=sJuiXruGEvBimWLN5/gLsRj/FHE56/EAPWtOLA2zp9Y=
公用事业行业双周报：推进水、能源、交通等领域价格改革,东莞证券,2024-07-28 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=sJuiXruGEvBimWLN5/gLsZaYJMJn4zw2n91nXSi+EUw=
2024年公用事业行业中期策略：继续看好四水两核 期待绿电否极泰来,华源证券,2024-07-24 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=AUXwOBY0+tDncJ5tRNYnMAPaTOkjjHGS5e5zi6T6jqc=
公用事业及环保产业行业研究：“三中”释放了哪些公用行业改革信号？,国金证券,2024-07-22 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=iRNEzl490pTssuQBDhM8Jwqv9mCdw77MEL/tyL2fKV8=
风电及电网设备行业2024年中期策略：扬帆出海正当时，乘风破浪再启航,中银证券,2024-07-22 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=iRNEzl490pTssuQBDhM8JyczmKWtfD6YlEenoSa1qGs=
公用事业2024年第29周周报：三中全会深化改革 关注电改系统性投资机会,华源证券,2024-07-21 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=0tXm92G1K90Zho+lFSecB4TLCwkU1b8blJlTUiR45VU=
电力设备与新能源：电新周报：阳光电源中标沙特储能项目，6月风电发电量占比提升,信达证券,2024-07-21 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=0tXm92G1K90Zho+lFSecB4oVQsc3AQ30C8ILTI+N8nA=
电力设备及新能源周报：国内光伏企业进击中东市场，全社会用电量稳步提升,民生证券,2024-07-21 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=0tXm92G1K90Zho+lFSecB+vCwtKfwuCZ8HXwLH30MDg=
公用事业及环保产业行业研究：5月用电：三产用电增量贡献率达48.7%,国金证券,2024-07-17 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=cQmD7R3/+EdCTX2221zq0N2fctDx4bwE0+o2juMEivQ=
电力设备行业2024中期策略报告：景气持续，走向全球,信达证券,2024-07-15 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=CJDlMxeHVFlgnlk1Svze2SAHivDqa8VvPzBqv/wG3LA=
公用事业2024年第28周周报：碳配额收紧利好高效煤电 阶段低位关注燃气板块,华源证券,2024-07-15 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=oikKaxo1blzqTON//WoHBJSdNtaW8obOh6sIKJhtHeY=
公用环保202407第2期：中国核电拟定增募资140亿元用于核电项目建设，电力、燃气板块2024H1业绩预告梳理,国信证券,2024-07-14 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=oikKaxo1blzqTON//WoHBDIDHZX63GibbWc8fQtj7sQ=
公用事业行业双周报：国网召开服务新能源高质量发展新闻发布会,东莞证券,2024-07-14 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=oikKaxo1blzqTON//WoHBC0ZmqMdKfjw+lgXKLSXj2w=
公用事业2024年第27周周报：电力板块Q2业绩前瞻：火电延续增长 水电大幅改善,华源证券,2024-07-09 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=1iUN7bzY7yh/AXQ5vavxCyM7h83GGYaGD1bS/W4o724=
电力设备与新能源行业研究：逆变器超预期二连开启中报行情，电网设备再迎国际国内催化,国金证券,2024-07-08 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Jl84KnxX6l/IGTq6Biv6gd2IvZdU5nySyKr5C7afy8E=
电新周报：上海举办世界人工智能大会，电网投资高增持续,信达证券,2024-07-07 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=6ZlOldNcHNKNYHz8HlkO8rPgSaHz0iohofxmURa25cw=
电力月报：5月用电维持高增，来水带动水电向好,山西证券,2024-07-03 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=9T8kMCDZcucmvJ3P9dogLnjoa/OD0htCP2NlZ1VyuaQ=
电网&工控中期策略报告：能源转型+科技革命，全球电气设备周期再起,东吴证券,2024-07-03 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=HACHst7NxgNcsOHPQlNHjxIfuyCA0yTbpTrgXLHqOuA=
电网设备出海专题报告：海外需求持续高景气，国内企业出海加速,西南证券,2024-07-01 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=skhsbYmbG4sQJ0EDHeUJROSOMByuXZ/8Ydtz3a4FepM=
特高压专题：大国重器，再迎发展黄金期,东吴证券,2024-07-01 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=skhsbYmbG4sQJ0EDHeUJRMnNBMbzYw71gDV8eo4Kxy8=
公用事业2024年第26周周报：1-5月新增电源装机发布 国家绿证核发交易系统启动,华源证券,2024-07-01 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=c2EObIR1nd4YHSqD/GRpAHFK5LCssiEYxSuGqTSoU9Q=
2024年5月全社会发用电数据点评：5月用电量继续保持强劲，长江来水大幅改善,华源证券,2024-06-28 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=/7wlOhBxlCLMOmczQChsqJDkW5Yk3tX0GUFD4PiUqU4=
电新行业双周报2024年第11期总第33期：风电光储行业利好消息频发 多举措推动行业高质量发展,长城国瑞证券,2024-06-26 00:00:00.000,电网设备,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=V61VuUrjH/CwcSj3ND1Tk7WNKDxnOsvzaEdJgS2oINc=
