研报名称,机构名称,发布时间,行业,页数,网页链接,PDF直链
电力设备行业周报：液冷产业催化密集落地，算力基础设施景气持续上行,华鑫证券,2026-04-13 00:00:00.000,其他电源设备Ⅱ,20,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=lEJ4tvrLL4iYJKcaLiC2vw0+0BtvbMfNARaTc5X3wuQ=,https://pdf.dfcfw.com/pdf/H3_AP202604131821150146_1.pdf
储能行业绿色金融案例集,北京绿色金融与可持续发展研究院,2026-04-10 00:00:00.000,其他电源设备Ⅱ,62,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=cR/s6uWt5jZZd4n+QAEFBkmk109wWU4aPm5gfC5k+bI=,https://pdf.dfcfw.com/pdf/H3_AP202604101821108139_1.pdf
电力设备行业周报：欧洲政策催化叠加能源安全驱动，海上风电迎海内外新景气周期,华鑫证券,2026-04-07 00:00:00.000,其他电源设备Ⅱ,19,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=XVAfjuZIpCSkgf2k6P2gpYber1Lc/T52UdWgvNF+7wE=,https://pdf.dfcfw.com/pdf/H3_AP202604071821041284_1.pdf
AIDC投资热潮下，电气设备行业的新机遇,联合资信评估,2026-03-31 00:00:00.000,其他电源设备Ⅱ,8,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=yox7xzf0O9dtTdxl8tZuTzDtSpB3g1yVkHzMBu0uva8=,https://pdf.dfcfw.com/pdf/H3_AP202603311820929504_1.pdf
美国缺电研究系列三：美国电力投资三重驱动，中国电力设备乘风而起,东吴证券,2026-03-26 00:00:00.000,其他电源设备Ⅱ,55,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=VIzhccfvkV1D8ZQW4Vd9MOdHJUsl3yqbvLNLZQ43l2g=,https://pdf.dfcfw.com/pdf/H3_AP202603261820762324_1.pdf
近期风电招中标情况更新,国新证券股份,2026-03-26 00:00:00.000,其他电源设备Ⅱ,4,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=VIzhccfvkV1D8ZQW4Vd9MCEwfQnEFyFohLymVDWnVog=,https://pdf.dfcfw.com/pdf/H3_AP202603261820764264_1.pdf
电力设备行业周报：能源安全重估催生新能源、储能与电网战略机遇，宇树科技IPO受理提升人形机器人关注度,华鑫证券,2026-03-23 00:00:00.000,其他电源设备Ⅱ,17,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=AXL2dnO3LwnWoDbc/j2fPYrhR1TMIV2qOMQGvR4E+pE=,https://pdf.dfcfw.com/pdf/H3_AP202603231820695253_1.pdf
AIDC电源系列01：北美缺电加剧，燃气发电机与SOFC迎机遇,东吴证券,2026-03-22 00:00:00.000,其他电源设备Ⅱ,41,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=sCCCruEGNuZ6Q3m7hzViQv4QkbfoRGj4CD70PuOD1XA=,https://pdf.dfcfw.com/pdf/H3_AP202603221820687739_1.pdf
电力设备新能源行业点评：四部门发文加快大容量固态变压器应用，产业化进程有望提速,国信证券,2026-03-20 00:00:00.000,其他电源设备Ⅱ,4,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=u3Nt816Iq8ZLMy7d0TYNP1+Az6TK7u9IUYbrpHfuTaU=,https://pdf.dfcfw.com/pdf/H3_AP202603201820675858_1.pdf
近期风电招中标情况更新,国新证券股份,2026-03-19 00:00:00.000,其他电源设备Ⅱ,3,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=HYCqBDbQ2Zu7VuZ1sjPwk0xcdeTJcv8VnkmGXAclPII=,https://pdf.dfcfw.com/pdf/H3_AP202603191820651226_1.pdf
其他电源设备Ⅱ行业点评报告：氢能应用试点下发，“十五五”有望跑通商业化,开源证券,2026-03-17 00:00:00.000,其他电源设备Ⅱ,3,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=wgy5GfHBY5ZK7yGs2a3VyadVWfq5PumOuUBPoOwXNhM=,https://pdf.dfcfw.com/pdf/H3_AP202603171820594724_1.pdf
电力能源行业周报,英大证券,2026-03-17 00:00:00.000,其他电源设备Ⅱ,13,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=wgy5GfHBY5ZK7yGs2a3VyQpLvOINYIKioT3+Zgbe30A=,https://pdf.dfcfw.com/pdf/H3_AP202603171820605466_1.pdf
电力设备行业周报：Token调用激增，风电出海补位欧洲能源缺口,华鑫证券,2026-03-16 00:00:00.000,其他电源设备Ⅱ,17,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=ivGavoqmU0N6YSeJK0gsmopku0R45t/2T3z3iPkZR/U=,https://pdf.dfcfw.com/pdf/H3_AP202603161820576525_1.pdf
近期风电招中标情况更新,国新证券股份,2026-03-12 00:00:00.000,其他电源设备Ⅱ,3,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=duOKd2B+lgzBov5ATCbG/2mZ/N7jqw03fywv+bclGrk=,https://pdf.dfcfw.com/pdf/H3_AP202603121820506058_1.pdf
近期风电招中标情况更新,国新证券股份,2026-03-12 00:00:00.000,其他电源设备Ⅱ,4,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=duOKd2B+lgzBov5ATCbG/7fgXBN1RiWL2Xhg2iOiLos=,https://pdf.dfcfw.com/pdf/H3_AP202603121820526589_1.pdf
电力设备行业点评报告：CSP自主供电协议落地&北美特高压规划超预期，聚焦电网设备/燃机/高压直流电源三大主线,东吴证券,2026-03-09 00:00:00.000,其他电源设备Ⅱ,3,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=sayaAh9m4uyVUYWKMmQSM1O1SGLQsIRI6d2wo2J+ZMg=,https://pdf.dfcfw.com/pdf/H3_AP202603091820405871_1.pdf
电力设备2026年政府工作报告学习体会：“十五五”重点关注未来能源投资机会,中银证券,2026-03-06 00:00:00.000,其他电源设备Ⅱ,3,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=ficfSTrCBOxUDSrXIddH17QYojub37rj4VlDbNZYq5k=,https://pdf.dfcfw.com/pdf/H3_AP202603061820335985_1.pdf
东盟能源2026：关键洞察与前瞻性观点关于区域,东南亚国家联盟,2026-03-05 00:00:00.000,其他电源设备Ⅱ,78,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=fCzDwy6YSeX0ArxOM6bm8baavZXYE5aOoKfXv+XmP1Q=,https://pdf.dfcfw.com/pdf/H3_AP202603041820272895_1.pdf
2025年中国PoE电源行业研究报告,头豹研究院,2026-03-02 00:00:00.000,其他电源设备Ⅱ,17,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=xaPE959pU87MWNSCxuLFLzmY3/R4K+mO+hV1DwLWGwk=,https://pdf.dfcfw.com/pdf/H3_AP202603021820194269_1.pdf
海外户储专题：澳洲欧洲引领新增长，多维布局龙头重拾成长,东吴证券,2026-03-02 00:00:00.000,其他电源设备Ⅱ,53,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=xaPE959pU87MWNSCxuLFL+DRilyW+yS26WNqRsVakLo=,https://pdf.dfcfw.com/pdf/H3_AP202603021820173355_1.pdf
2026年充电桩行业展望：从规模扩张到高质量发展,大公国际资信评估,2026-02-15 00:00:00.000,其他电源设备Ⅱ,14,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=VeSd/tMH8SFrF248uq35Y6W0mXJDP/GmakEbjVJPwfw=,https://pdf.dfcfw.com/pdf/H3_AP202602141819936341_1.pdf
新型储能行业2025年发展回顾及未来形势展望,中国新型储能产业创新联盟,2026-02-11 00:00:00.000,其他电源设备Ⅱ,79,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=fUlqncxmuBMNJXJPVFPqaLxZAvyzgw6agV22j339tGA=,https://pdf.dfcfw.com/pdf/H3_AP202602101819861911_1.pdf
电力设备行业点评报告：容量市场加速建立，重视调节资源的投资机会,中邮证券,2026-02-05 00:00:00.000,其他电源设备Ⅱ,4,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=XXPWChN6h48UCUdJZSuk2VnUVueagEuy8LyoBmR40WY=,https://pdf.dfcfw.com/pdf/H3_AP202602051819796137_1.pdf
储能行业系列报告：容量电价政策发布，储能有望打开成长空间,中银证券,2026-02-05 00:00:00.000,其他电源设备Ⅱ,13,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=XXPWChN6h48UCUdJZSuk2RJ+rBapmgWvTi9XkNfb0Mg=,https://pdf.dfcfw.com/pdf/H3_AP202602051819783665_1.pdf
电力能源行业周报,英大证券,2026-02-04 00:00:00.000,其他电源设备Ⅱ,13,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=ifilBgyu/KkmEIs4jidAgIOmAIRagT2gK77WNN401UU=,https://pdf.dfcfw.com/pdf/H3_AP202602041819759514_1.pdf
电力设备：容量市场加速建立 重视调节资源的投资机会,中邮证券,2026-02-03 00:00:00.000,其他电源设备Ⅱ,4,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=MoItIV57d4Rmy5ErXQjeHKs64hP1R8ebSzC/E0PoMJ0=,https://pdf.dfcfw.com/pdf/H3_AP202602031819633233_1.pdf
碳硅融合：智算中心的源网荷储能源新范式,南京南瑞继保电气,2026-01-30 00:00:00.000,其他电源设备Ⅱ,24,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Vbzdc53JbV6/GPJE8j/Cmnd9C/9m+DKvRCfP8+yS6EA=,https://pdf.dfcfw.com/pdf/H3_AP202601301818567779_1.pdf
数据中心供配电设备行业跟踪：韩国半导体出口同比大幅增长，DRAM价格持续上涨,爱建证券,2026-01-27 00:00:00.000,其他电源设备Ⅱ,14,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=ti0C8157FPcX743pDeeMGDsw6XhEfSWc3Ic1TRAa1Gw=,https://pdf.dfcfw.com/pdf/H3_AP202601271818470221_1.pdf
2026年全球储能发展趋势：混沌中寻找确定性,五矿证券,2026-01-27 00:00:00.000,其他电源设备Ⅱ,26,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=ti0C8157FPcX743pDeeMGJ5AevHGd8Ul+hdmFtTUjTc=,https://pdf.dfcfw.com/pdf/H3_AP202601271818457169_1.pdf
2026行业研究系列：可控核聚变研究报告-政策与资本双轮驱动，能源革命奇点临近,深企投产业研究(深圳),2026-01-25 00:00:00.000,其他电源设备Ⅱ,60,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=8jQuetzjc5zgM1VH0ySlUoZ58BfSatFoz8OJwhEdmjk=,https://pdf.dfcfw.com/pdf/H3_AP202601251818394879_1.pdf
电力设备行业研究周报：国家电网投资加码40%，锚定新型电力系统建设,申港证券,2026-01-23 00:00:00.000,其他电源设备Ⅱ,8,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=ju4HdFC19ElyTpjqvAMgXUycyVDEtvy0VkcQ1l4eTDQ=,https://pdf.dfcfw.com/pdf/H3_AP202601231818309966_1.pdf
数据中心供配电设备行业跟踪：台积电2025Q4营收同比增长，DRAM价格持续上涨,爱建证券,2026-01-21 00:00:00.000,其他电源设备Ⅱ,14,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=A8OCIkKQB8ePe63a8T4C0NsR+ix6glT3349fKwsDCuE=,https://pdf.dfcfw.com/pdf/H3_AP202601211818205888_1.pdf
智慧校园电气应用方案：全景赋能，筑梦未来校园,ABB中国,2026-01-21 00:00:00.000,其他电源设备Ⅱ,48,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=A8OCIkKQB8ePe63a8T4C0MyRj0Tl++cfWJeGvpCdnR8=,https://pdf.dfcfw.com/pdf/H3_AP202601211818185304_1.pdf
