研报名称,机构名称,发布时间,行业,页数,网页链接,PDF直链
汽车行业周报：自动驾驶国标公示，看好自研车企&自动驾驶产业链,华龙证券,2026-06-30 00:00:00.000,汽车零部件,11,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=pbgGimF6GIUsJi/NFvqdc4ouLP2MV3Yc/jX8mDA1lhI=,https://pdf.dfcfw.com/pdf/H3_AP202606301826578629_1.pdf
智能汽车主线周报：联合国自动驾驶系统全球技术法规发布，看好智能化,东吴证券,2026-06-29 00:00:00.000,汽车零部件,17,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=sNXHRqYfuq/YK3RNBqVl9M3cnH0UE0ej+rltRwP5A3U=,https://pdf.dfcfw.com/pdf/H3_AP202606291826539531_1.pdf
汽车行业周报：海外博弈持续，关注汽车-AI融合发展,国元证券,2026-06-29 00:00:00.000,汽车零部件,15,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=sNXHRqYfuq/YK3RNBqVl9NXpwDZsfaIJQ+mrXMlEif8=,https://pdf.dfcfw.com/pdf/H3_AP202606291826535244_1.pdf
汽车行业周报：AI发电系列（6）：SOFC如若放量可能带来的产业链机会,华源证券,2026-06-29 00:00:00.000,汽车零部件,11,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=sNXHRqYfuq/YK3RNBqVl9FmmlDoFHV3M4/rn/+q4rYs=,https://pdf.dfcfw.com/pdf/H3_AP202606291826548446_1.pdf
汽车行业深度报告：特斯拉FSD V14入华类比特斯拉国产：国产智驾的Grok时刻,太平洋,2026-06-28 00:00:00.000,汽车零部件,39,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=w/NB8TOq3B38ISJrYF46i/Ln3s7dqx5x0AzQHN0ydCg=,https://pdf.dfcfw.com/pdf/H3_AP202606281826517919_1.pdf
汽车零部件&机器人&缺电主线周报：优必选发布轮式工业机器人，宇树Unitree R1降价,东吴证券,2026-06-28 00:00:00.000,汽车零部件,28,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=w/NB8TOq3B38ISJrYF46i68cYfJp0iu0hJ9+qnLfIfE=,https://pdf.dfcfw.com/pdf/H3_AP202606281826515122_1.pdf
汽车及汽车零部件行业周报：商务部等发布全链条扩大汽车消费措施，全新理想L8上市,国金证券,2026-06-28 00:00:00.000,汽车零部件,14,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=w/NB8TOq3B38ISJrYF46ixNjrlZdB+QhDBwqdCA4Zmk=,https://pdf.dfcfw.com/pdf/H3_AP202606281826515859_1.pdf
汽车行业周报,国新证券股份,2026-06-25 00:00:00.000,汽车零部件,5,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=RWyjWuYit9o0p2O5Ru2r6Kmc8YdBQOLPbZ4fRJzbtBk=,https://pdf.dfcfw.com/pdf/H3_AP202606251823828304_1.pdf
汽车与零部件行业周报：2026年新能源汽车下乡活动启动，松延动力发布首款开源鸿蒙机器人,上海证券,2026-06-24 00:00:00.000,汽车零部件,3,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=F+ZhHRiImQMLRMIdpezE4KUyYq1AR8tNBlXXv77RwO4=,https://pdf.dfcfw.com/pdf/H3_AP202606241823797666_1.pdf
汽车行业2026年中期投资策略：总量谨慎结构择优，关注汽车智能化投资机会,东莞证券,2026-06-24 00:00:00.000,汽车零部件,36,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=F+ZhHRiImQMLRMIdpezE4MWP1UGdE6lgGaxYUSFfzro=,https://pdf.dfcfw.com/pdf/H3_AP202606241823799193_1.pdf
