研报名称,机构名称,发布时间,行业,页数,网页链接,PDF直链
建筑装饰行业周报：出海是主旋律，当下继续推荐高股息+“安全类”资产,华源证券,2026-04-08 00:00:00.000,基础建设,11,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=nN1iN6tG18UYFKPyTLB7o31ouT7Usy8VayhvDmylZHw=,https://pdf.dfcfw.com/pdf/H3_AP202604081821073958_1.pdf
建筑装饰行业周报：高股息和“安全类”资产或是当下较优组合,华源证券,2026-04-02 00:00:00.000,基础建设,11,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=XGWmSSG17O1invCqsvizvo5xGVKH3khxtlFAuUl17u0=,https://pdf.dfcfw.com/pdf/H3_AP202604021820975544_1.pdf
越南制造：区域集群和生产基地选择,协力管理咨询(深圳)大连分公司,2026-04-01 00:00:00.000,基础建设,24,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Gu8QRr/fLYcAt/sGSmjl8Bh1kjAK2fSNIHd/6sB78OM=,https://pdf.dfcfw.com/pdf/H3_AP202604011820946615_1.pdf
建筑装饰行业周报：地缘扰动下低估值优势凸显，基建延续复苏,大同证券,2026-04-01 00:00:00.000,基础建设,15,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Gu8QRr/fLYcAt/sGSmjl8EwqGA/x4mQMGziST2AQ5Rk=,https://pdf.dfcfw.com/pdf/H3_AP202604011820949544_1.pdf
建筑装饰行业周报：基建投资改善，专项债发行加快,大同证券,2026-03-24 00:00:00.000,基础建设,14,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=epGsNL70B4dqK/p0j+9PfhUi5yfexLlRNQtvqVYvfvI=,https://pdf.dfcfw.com/pdf/H3_AP202603241820714525_1.pdf
建筑施工行业2026年政府工作报告解读：政策驱动结构切换、技术赋能转型升级,联合资信评估,2026-03-24 00:00:00.000,基础建设,5,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=AXL2dnO3LwnWoDbc/j2fPVuoESZWoybKLIaT094f7WM=,https://pdf.dfcfw.com/pdf/H3_AP202603231820709436_1.pdf
建筑装饰行业周报：1-2月基建迎开门红，继续关注“安全”类资产,华源证券,2026-03-23 00:00:00.000,基础建设,10,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=AXL2dnO3LwnWoDbc/j2fPaIi46+h7a4dXwI4ZovT/7w=,https://pdf.dfcfw.com/pdf/H3_AP202603231820708390_1.pdf
英国-2026年春季：建筑与工程事宜,翰宇国际律师事务所,2026-03-20 00:00:00.000,基础建设,22,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=u3Nt816Iq8ZLMy7d0TYNP8V6IoY7sKUCeH7z8SRHFfQ=,https://pdf.dfcfw.com/pdf/H3_AP202603201820658173_1.pdf
建筑装饰行业周报：地缘冲突扰动，行业复工推进,大同证券,2026-03-17 00:00:00.000,基础建设,15,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=wgy5GfHBY5ZK7yGs2a3VyfXusvIB2xq8JfWV6fRaJWo=,https://pdf.dfcfw.com/pdf/H3_AP202603171820604125_1.pdf
建筑装饰行业周报：“十五五”规划纲要发布，继续关注“安全”类资产,华源证券,2026-03-16 00:00:00.000,基础建设,12,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=ivGavoqmU0N6YSeJK0gsmqAjt1hOGhsZGqWIMCN/fe8=,https://pdf.dfcfw.com/pdf/H3_AP202603161820581944_1.pdf
建筑装饰行业周报：发债提速，供需格局边际优化,大同证券,2026-03-12 00:00:00.000,基础建设,14,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=G5q0J7vI7MapkjMb9ILLSYrmPGl/9c5kkqi8ViyuSko=,https://pdf.dfcfw.com/pdf/H3_AP202603101820458723_1.pdf
建筑装饰行业周报：“六张网”利好水电投资，“安全”投资有望加速,华源证券,2026-03-09 00:00:00.000,基础建设,13,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=sayaAh9m4uyVUYWKMmQSMwRy6yGnC7K9Taem6idB/zs=,https://pdf.dfcfw.com/pdf/H3_AP202603091820422987_1.pdf
基建行业ESG白皮书,荣续ESG智库研究中心,2026-03-04 00:00:00.000,基础建设,46,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=cu8BCf0ftWWii/wCWbhyPuxXMQOPRE5GGDTBU5HvPx8=,https://pdf.dfcfw.com/pdf/H3_AP202603031820234600_1.pdf
